Time [s]	Kenobi Ch.  1(Target)[mbar]	Kenobi Ch.  1(Read)[mbar]	Kenobi Ch.  2(Target)[mbar]	Kenobi Ch.  2(Read)[mbar]	Kenobi Ch.  3(Target)[mbar]	Kenobi Ch.  3(Read)[mbar]	Kenobi Ch.  4(Target)[mbar]	Kenobi Ch.  4(Read)[mbar]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	Buffer2(Target) [µl/min]	Buffer2(Read)[µl/min]	bigsensor(Target) [µl/min]	bigsensor(Read)[µl/min]	
57.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0093	0.0000	-1083.5175	
57.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0093	0.0000	-1083.5175	
58.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4142	0.0000	0.4142	0.0000	-0.0121	0.0000	-1083.5175	
58.3610	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.3398	0.0000	0.3398	0.0000	-0.0121	0.0000	-1083.1192	
58.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0112	0.0000	-1083.5175	
58.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3611	0.0000	0.3611	0.0000	-0.0074	0.0000	-1083.5175	
58.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.3080	0.0000	0.3080	0.0000	-0.0084	0.0000	-1082.5882	
59.1600	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0121	0.0000	-1083.2520	
59.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0112	0.0000	-1082.7209	
59.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3505	0.0000	0.3505	0.0000	-0.0112	0.0000	-1083.5175	
59.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0149	0.0000	-1082.9865	
59.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0028	0.0000	-1083.5175	
60.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.5000	0.0000	83.0078	0.0000	0.3398	0.0000	0.3398	0.0000	-0.0112	0.0000	-1083.5175	
60.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0074	0.0000	-1083.5175	
60.5600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0121	0.0000	-1083.5175	
60.7600	0.0000	72.5098	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0037	0.0000	-1083.5175	
60.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.3398	0.0000	0.3398	0.0000	-0.0112	0.0000	-1083.1192	
61.1600	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	83.2520	0.0000	0.3717	0.0000	0.3717	0.0000	-0.0121	0.0000	-1083.5175	
61.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	0.3292	0.0000	0.3292	0.0000	-0.0028	0.0000	-1083.2520	
61.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0102	0.0000	-1083.5175	
61.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.4036	0.0000	0.4036	0.0000	-0.0084	0.0000	-1082.7209	
61.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4354	0.0000	0.4354	0.0000	-0.0121	0.0000	-1083.5175	
62.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0065	0.0000	-1083.5175	
62.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0102	0.0000	-1083.5175	
62.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.5195	0.0000	0.4248	0.0000	0.4248	0.0000	-0.0121	0.0000	-1082.7209	
62.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.3823	0.0000	0.3823	0.0000	-0.0093	0.0000	-1083.5175	
62.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.3929	0.0000	0.3929	0.0000	-0.0139	0.0000	-1083.5175	
63.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0093	0.0000	-1083.2520	
63.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0139	0.0000	-1082.7209	
63.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0130	0.0000	-1083.3847	
63.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.4567	0.0000	0.4567	0.0000	-0.0158	0.0000	-1083.5175	
63.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5947	0.0000	0.5947	0.0000	-0.0121	0.0000	-1083.5175	
64.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	0.5629	0.0000	0.5629	0.0000	-0.0102	0.0000	-1082.7209	
64.3610	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5735	0.0000	0.5735	0.0000	-0.0093	0.0000	-1083.3847	
64.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.4991	0.0000	0.4991	0.0000	-0.0093	0.0000	-1083.5175	
64.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	0.6053	0.0000	0.6053	0.0000	-0.0121	0.0000	-1083.5175	
64.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5310	0.0000	0.5310	0.0000	-0.0065	0.0000	-1082.9865	
65.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5416	0.0000	0.5416	0.0000	-0.0074	0.0000	-1083.5175	
65.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5629	0.0000	0.5629	0.0000	-0.0130	0.0000	-1083.5175	
65.5610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.6160	0.0000	0.6160	0.0000	-0.0046	0.0000	-1082.8537	
65.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.5735	0.0000	0.5735	0.0000	-0.0112	0.0000	-1082.8537	
65.9600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.6372	0.0000	0.6372	0.0000	0.0009	0.0000	-1083.5175	
66.1610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	83.0078	0.0000	0.5841	0.0000	0.5841	0.0000	-0.0121	0.0000	-1083.1192	
66.3610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.6372	0.0000	0.6372	0.0000	-0.0065	0.0000	-1082.8537	
66.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.5735	0.0000	0.5735	0.0000	-0.0037	0.0000	-1083.5175	
66.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.7115	0.0000	0.7115	0.0000	-0.0093	0.0000	-1083.3847	
66.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.6797	0.0000	0.6797	0.0000	-0.0065	0.0000	-1083.3847	
67.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.7115	0.0000	0.7115	0.0000	-0.0046	0.0000	-1083.1192	
67.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.7222	0.0000	0.7222	0.0000	-0.0121	0.0000	-1082.7209	
67.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	0.7646	0.0000	0.7646	0.0000	-0.0130	0.0000	-1083.5175	
67.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.7434	0.0000	0.7434	0.0000	-0.0139	0.0000	-1082.7209	
67.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.8284	0.0000	0.8284	0.0000	-0.0084	0.0000	-1083.5175	
68.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.7540	0.0000	0.7540	0.0000	-0.0074	0.0000	-1083.3847	
68.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.7646	0.0000	0.7646	0.0000	-0.0112	0.0000	-1083.5175	
68.5600	0.0000	72.0215	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	0.7540	0.0000	0.7540	0.0000	-0.0102	0.0000	-1082.7209	
68.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.7965	0.0000	0.7965	0.0000	-0.0102	0.0000	-1083.5175	
68.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.8284	0.0000	0.8284	0.0000	-0.0093	0.0000	-1082.9865	
69.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	0.8708	0.0000	0.8708	0.0000	-0.0102	0.0000	-1082.9865	
69.3600	0.0000	71.7773	0.0000	45.8984	0.0000	62.2559	0.0000	82.7637	0.0000	0.8708	0.0000	0.8708	0.0000	-0.0009	0.0000	-1082.5882	
69.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.8602	0.0000	0.8602	0.0000	-0.0130	0.0000	-1083.5175	
69.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	0.8496	0.0000	0.8496	0.0000	-0.0084	0.0000	-1082.7209	
69.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.8390	0.0000	0.8390	0.0000	-0.0102	0.0000	-1083.5175	
70.1610	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	0.8921	0.0000	0.8921	0.0000	-0.0112	0.0000	-1083.5175	
70.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	0.9664	0.0000	0.9664	0.0000	-0.0102	0.0000	-1083.5175	
70.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	0.9133	0.0000	0.9133	0.0000	-0.0167	0.0000	-1082.7209	
70.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	0.9983	0.0000	0.9983	0.0000	-0.0056	0.0000	-1083.5175	
70.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	1.0620	0.0000	1.0620	0.0000	-0.0130	0.0000	-1082.7209	
71.1600	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	1.0939	0.0000	1.0939	0.0000	-0.0149	0.0000	-1083.5175	
71.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	1.1151	0.0000	1.1151	0.0000	-0.0149	0.0000	-1082.7209	
71.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	1.1470	0.0000	1.1470	0.0000	-0.0149	0.0000	-1083.3847	
71.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	1.2001	0.0000	1.2001	0.0000	-0.0074	0.0000	-1083.5175	
71.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	1.2638	0.0000	1.2638	0.0000	-0.0130	0.0000	-1083.5175	
72.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	1.2744	0.0000	1.2744	0.0000	-0.0056	0.0000	-1083.2520	
72.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.5195	0.0000	1.2638	0.0000	1.2638	0.0000	-0.0130	0.0000	-1083.5175	
72.5600	0.0000	72.2656	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	1.3381	0.0000	1.3381	0.0000	-0.0130	0.0000	-1083.2520	
72.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	1.3700	0.0000	1.3700	0.0000	-0.0102	0.0000	-1083.5175	
72.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	1.4125	0.0000	1.4125	0.0000	-0.0046	0.0000	-1083.5175	
73.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.2559	0.0000	82.5195	0.0000	1.4656	0.0000	1.4656	0.0000	-0.0121	0.0000	-1082.7209	
73.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	1.4443	0.0000	1.4443	0.0000	-0.0121	0.0000	-1083.5175	
73.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	1.5505	0.0000	1.5505	0.0000	-0.0056	0.0000	-1083.3847	
73.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	1.5718	0.0000	1.5718	0.0000	-0.0121	0.0000	-1083.5175	
73.9610	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	1.6674	0.0000	1.6674	0.0000	-0.0074	0.0000	-1083.5175	
74.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	1.6780	0.0000	1.6780	0.0000	-0.0121	0.0000	-1082.7209	
74.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	1.5930	0.0000	1.5930	0.0000	-0.0056	0.0000	-1083.2520	
74.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	1.7311	0.0000	1.7311	0.0000	-0.0046	0.0000	-1083.5175	
74.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	1.6886	0.0000	1.6886	0.0000	-0.0112	0.0000	-1083.5175	
74.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	1.7842	0.0000	1.7842	0.0000	-0.0084	0.0000	-1083.5175	
75.1600	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	1.8054	0.0000	1.8054	0.0000	-0.0121	0.0000	-1083.5175	
75.3600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	1.8267	0.0000	1.8267	0.0000	-0.0074	0.0000	-1083.5175	
75.5610	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	1.8691	0.0000	1.8691	0.0000	-0.0121	0.0000	-1083.2520	
75.7600	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	1.8798	0.0000	1.8798	0.0000	-0.0158	0.0000	-1083.5175	
75.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	1.9435	0.0000	1.9435	0.0000	-0.0130	0.0000	-1082.7209	
76.1600	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.5195	0.0000	2.0178	0.0000	2.0178	0.0000	-0.0093	0.0000	-1083.1192	
76.3600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	82.7637	0.0000	2.0284	0.0000	2.0284	0.0000	-0.0074	0.0000	-1083.5175	
76.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	2.0603	0.0000	2.0603	0.0000	-0.0121	0.0000	-1083.1192	
76.7600	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	2.0497	0.0000	2.0497	0.0000	-0.0056	0.0000	-1082.7209	
76.9600	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	82.7637	0.0000	2.0922	0.0000	2.0922	0.0000	-0.0046	0.0000	-1083.5175	
77.1600	0.0000	71.5332	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	2.2090	0.0000	2.2090	0.0000	-0.0093	0.0000	-1082.7209	
77.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.1346	0.0000	2.1346	0.0000	-0.0019	0.0000	-1083.5175	
77.5610	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.2833	0.0000	2.2833	0.0000	-0.0121	0.0000	-1083.5175	
77.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	2.2833	0.0000	2.2833	0.0000	-0.0065	0.0000	-1083.3847	
77.9610	0.0000	72.2656	0.0000	46.1426	0.0000	62.9883	0.0000	83.0078	0.0000	2.1877	0.0000	2.1877	0.0000	-0.0102	0.0000	-1083.5175	
78.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.3364	0.0000	2.3364	0.0000	-0.0074	0.0000	-1082.8537	
78.3600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.2727	0.0000	2.2727	0.0000	-0.0056	0.0000	-1083.5175	
78.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.3683	0.0000	2.3683	0.0000	-0.0139	0.0000	-1083.5175	
78.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	2.4001	0.0000	2.4001	0.0000	-0.0102	0.0000	-1083.5175	
78.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.3895	0.0000	2.3895	0.0000	-0.0149	0.0000	-1083.5175	
79.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.5488	0.0000	2.5488	0.0000	0.0009	0.0000	-1083.5175	
79.3610	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.4851	0.0000	2.4851	0.0000	-0.0121	0.0000	-1082.7209	
79.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.5807	0.0000	2.5807	0.0000	-0.0121	0.0000	-1083.5175	
79.7610	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	2.4851	0.0000	2.4851	0.0000	-0.0009	0.0000	-1082.7209	
79.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	2.5382	0.0000	2.5382	0.0000	-0.0093	0.0000	-1083.5175	
80.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.5063	0.0000	2.5063	0.0000	-0.0112	0.0000	-1083.5175	
80.3600	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	2.5594	0.0000	2.5594	0.0000	-0.0121	0.0000	-1083.5175	
80.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.5488	0.0000	2.5488	0.0000	-0.0028	0.0000	-1083.5175	
80.7600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.5807	0.0000	2.5807	0.0000	-0.0130	0.0000	-1083.1192	
80.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	2.6232	0.0000	2.6232	0.0000	-0.0093	0.0000	-1083.5175	
81.1610	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	2.6763	0.0000	2.6763	0.0000	-0.0084	0.0000	-1083.5175	
81.3610	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	2.6869	0.0000	2.6869	0.0000	-0.0130	0.0000	-1083.3847	
81.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.7187	0.0000	2.7187	0.0000	-0.0056	0.0000	-1083.5175	
81.7610	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.6869	0.0000	2.6869	0.0000	-0.0112	0.0000	-1083.5175	
81.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	2.8037	0.0000	2.8037	0.0000	0.0009	0.0000	-1083.5175	
82.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.8462	0.0000	2.8462	0.0000	-0.0028	0.0000	-1083.5175	
82.3600	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.8143	0.0000	2.8143	0.0000	-0.0093	0.0000	-1083.5175	
82.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.9205	0.0000	2.9205	0.0000	-0.0074	0.0000	-1082.9865	
82.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.7931	0.0000	2.7931	0.0000	-0.0149	0.0000	-1083.5175	
82.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	2.9843	0.0000	2.9843	0.0000	-0.0037	0.0000	-1083.1192	
83.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	2.8250	0.0000	2.8250	0.0000	-0.0102	0.0000	-1083.5175	
83.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	2.9949	0.0000	2.9949	0.0000	0.0028	0.0000	-1083.5175	
83.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.0055	0.0000	3.0055	0.0000	-0.0046	0.0000	-1083.3847	
83.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	2.9418	0.0000	2.9418	0.0000	-0.0167	0.0000	-1083.5175	
83.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	3.0692	0.0000	3.0692	0.0000	-0.0084	0.0000	-1083.5175	
84.1600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.0480	0.0000	3.0480	0.0000	-0.0130	0.0000	-1083.5175	
84.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.0055	0.0000	3.0055	0.0000	-0.0056	0.0000	-1083.3847	
84.5600	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.1223	0.0000	3.1223	0.0000	-0.0112	0.0000	-1083.5175	
84.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.1223	0.0000	3.1223	0.0000	-0.0065	0.0000	-1083.5175	
84.9600	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0084	0.0000	-1083.5175	
85.1610	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.1117	0.0000	3.1117	0.0000	-0.0074	0.0000	-1083.5175	
85.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.5195	0.0000	3.2391	0.0000	3.2391	0.0000	-0.0019	0.0000	-1082.8537	
85.5610	0.0000	72.0215	0.0000	46.1426	0.0000	62.7441	0.0000	82.7637	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0121	0.0000	-1083.5175	
85.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0056	0.0000	-1083.5175	
85.9600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.2816	0.0000	3.2816	0.0000	-0.0093	0.0000	-1082.9865	
86.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.2710	0.0000	3.2710	0.0000	-0.0102	0.0000	-1083.5175	
86.3610	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.2073	0.0000	3.2073	0.0000	-0.0046	0.0000	-1083.5175	
86.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.3241	0.0000	3.3241	0.0000	-0.0065	0.0000	-1083.5175	
86.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	82.7637	0.0000	3.2922	0.0000	3.2922	0.0000	-0.0046	0.0000	-1083.3847	
86.9600	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.5195	0.0000	3.3666	0.0000	3.3666	0.0000	-0.0112	0.0000	-1083.3847	
87.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.3453	0.0000	3.3453	0.0000	-0.0102	0.0000	-1083.5175	
87.3600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	3.3878	0.0000	3.3878	0.0000	-0.0084	0.0000	-1083.3847	
87.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.5195	0.0000	3.3666	0.0000	3.3666	0.0000	-0.0112	0.0000	-1083.3847	
87.7600	0.0000	72.5098	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.4303	0.0000	3.4303	0.0000	-0.0139	0.0000	-1083.5175	
87.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.5046	0.0000	3.5046	0.0000	-0.0130	0.0000	-1083.5175	
88.1600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.4622	0.0000	3.4622	0.0000	0.0009	0.0000	-1083.5175	
88.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.5046	0.0000	3.5046	0.0000	-0.0112	0.0000	-1083.5175	
