Time [s]	Kenobi Ch.  1(Target)[mbar]	Kenobi Ch.  1(Read)[mbar]	Kenobi Ch.  2(Target)[mbar]	Kenobi Ch.  2(Read)[mbar]	Kenobi Ch.  3(Target)[mbar]	Kenobi Ch.  3(Read)[mbar]	Kenobi Ch.  4(Target)[mbar]	Kenobi Ch.  4(Read)[mbar]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	Buffer2(Target) [µl/min]	Buffer2(Read)[µl/min]	bigsensor(Target) [µl/min]	bigsensor(Read)[µl/min]	
250.1410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.1011	0.0000	3.1011	0.0000	-0.0009	0.0000	-1083.3847	
250.3410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1117	0.0000	3.1117	0.0000	-0.0028	0.0000	-1083.5175	
250.5410	0.0000	71.7773	0.0000	45.1660	0.0000	62.7441	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	0.0019	0.0000	-1082.7209	
250.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1542	0.0000	3.1542	0.0000	-0.0056	0.0000	-1083.5175	
250.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.0798	0.0000	3.0798	0.0000	0.0009	0.0000	-1083.5175	
251.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.2073	0.0000	3.2073	0.0000	-0.0121	0.0000	-1082.9865	
251.3410	0.0000	72.0215	0.0000	45.4102	0.0000	62.9883	0.0000	83.0078	0.0000	3.1436	0.0000	3.1436	0.0000	0.0046	0.0000	-1083.5175	
251.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1011	0.0000	3.1011	0.0000	-0.0009	0.0000	-1083.5175	
251.7420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.0798	0.0000	3.0798	0.0000	-0.0056	0.0000	-1082.8537	
251.9410	0.0000	72.0215	0.0000	45.4102	0.0000	62.9883	0.0000	83.2520	0.0000	3.1648	0.0000	3.1648	0.0000	0.0009	0.0000	-1083.5175	
252.1410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.0798	0.0000	3.0798	0.0000	-0.0065	0.0000	-1082.9865	
252.3420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1542	0.0000	3.1542	0.0000	0.0009	0.0000	-1083.3847	
252.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0046	0.0000	-1082.9865	
252.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1436	0.0000	3.1436	0.0000	0.0028	0.0000	-1083.5175	
252.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.1542	0.0000	3.1542	0.0000	-0.0102	0.0000	-1082.7209	
253.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	0.0000	0.0000	-1083.5175	
253.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	3.1436	0.0000	3.1436	0.0000	-0.0046	0.0000	-1082.8537	
253.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0056	0.0000	-1083.5175	
253.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1436	0.0000	3.1436	0.0000	0.0037	0.0000	-1083.5175	
253.9420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1542	0.0000	3.1542	0.0000	-0.0065	0.0000	-1083.5175	
254.1420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0074	0.0000	-1082.9865	
254.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0019	0.0000	-1083.5175	
254.5410	0.0000	71.5332	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	3.1329	0.0000	3.1329	0.0000	-0.0093	0.0000	-1082.7209	
254.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	0.0019	0.0000	-1083.3847	
254.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.1117	0.0000	3.1117	0.0000	-0.0046	0.0000	-1082.8537	
255.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.0798	0.0000	3.0798	0.0000	-0.0037	0.0000	-1083.5175	
255.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1542	0.0000	3.1542	0.0000	0.0028	0.0000	-1083.5175	
255.5420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.5195	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0019	0.0000	-1082.7209	
255.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0019	0.0000	-1083.5175	
255.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.0798	0.0000	3.0798	0.0000	-0.0074	0.0000	-1082.7209	
256.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0084	0.0000	-1083.1192	
256.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0028	0.0000	-1083.2520	
256.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	0.0028	0.0000	-1083.5175	
256.7410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0028	0.0000	-1083.2520	
256.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0028	0.0000	-1083.5175	
257.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0028	0.0000	-1082.9865	
257.3420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.5195	0.0000	3.2073	0.0000	3.2073	0.0000	-0.0028	0.0000	-1082.9865	
257.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1011	0.0000	3.1011	0.0000	0.0028	0.0000	-1083.5175	
257.7420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2391	0.0000	3.2391	0.0000	-0.0056	0.0000	-1083.5175	
257.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.2073	0.0000	3.2073	0.0000	0.0019	0.0000	-1082.7209	
258.1420	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	0.0009	0.0000	-1083.2520	
258.3410	0.0000	71.5332	0.0000	45.4102	0.0000	62.9883	0.0000	83.0078	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0028	0.0000	-1083.5175	
258.5420	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	0.0009	0.0000	-1083.5175	
258.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1117	0.0000	3.1117	0.0000	-0.0028	0.0000	-1083.5175	
258.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1648	0.0000	3.1648	0.0000	0.0084	0.0000	-1083.5175	
259.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0019	0.0000	-1083.5175	
259.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0019	0.0000	-1083.5175	
259.5410	0.0000	71.7773	0.0000	45.1660	0.0000	62.7441	0.0000	82.7637	0.0000	3.1436	0.0000	3.1436	0.0000	-0.0028	0.0000	-1083.5175	
259.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1436	0.0000	3.1436	0.0000	-0.0065	0.0000	-1083.5175	
259.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.1754	0.0000	3.1754	0.0000	0.0000	0.0000	-1082.7209	
260.1410	0.0000	72.2656	0.0000	45.8984	0.0000	63.2324	0.0000	82.7637	0.0000	3.1436	0.0000	3.1436	0.0000	-0.0028	0.0000	-1083.5175	
260.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1542	0.0000	3.1542	0.0000	0.0046	0.0000	-1083.3847	
260.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.9883	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0009	0.0000	-1083.5175	
260.7410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0037	0.0000	-1083.5175	
260.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.5195	0.0000	3.1542	0.0000	3.1542	0.0000	0.0093	0.0000	-1083.2520	
261.1410	0.0000	71.5332	0.0000	45.4102	0.0000	62.7441	0.0000	82.5195	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0019	0.0000	-1082.7209	
261.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1329	0.0000	3.1329	0.0000	-0.0009	0.0000	-1083.5175	
261.5410	0.0000	71.5332	0.0000	45.4102	0.0000	62.7441	0.0000	83.0078	0.0000	3.2391	0.0000	3.2391	0.0000	-0.0074	0.0000	-1083.5175	
261.7410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1436	0.0000	3.1436	0.0000	-0.0074	0.0000	-1082.9865	
261.9420	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0037	0.0000	-1083.1192	
262.1420	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1223	0.0000	3.1223	0.0000	-0.0028	0.0000	-1083.5175	
262.3410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2816	0.0000	3.2816	0.0000	0.0046	0.0000	-1083.5175	
262.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0019	0.0000	-1083.5175	
262.7410	0.0000	72.0215	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0009	0.0000	-1083.1192	
262.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0009	0.0000	-1083.5175	
263.1410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	3.2391	0.0000	3.2391	0.0000	0.0019	0.0000	-1083.5175	
263.3410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1223	0.0000	3.1223	0.0000	0.0009	0.0000	-1083.5175	
263.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2073	0.0000	3.2073	0.0000	-0.0084	0.0000	-1083.5175	
263.7410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	0.0065	0.0000	-1083.3847	
263.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0037	0.0000	-1083.5175	
264.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0037	0.0000	-1083.5175	
264.3410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0084	0.0000	-1083.5175	
264.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1542	0.0000	3.1542	0.0000	0.0000	0.0000	-1083.3847	
264.7410	0.0000	71.7773	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2073	0.0000	3.2073	0.0000	0.0028	0.0000	-1083.5175	
264.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0046	0.0000	-1083.1192	
265.1410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0019	0.0000	-1083.5175	
265.3410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0028	0.0000	-1083.5175	
265.5410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	0.0000	0.0000	-1083.5175	
265.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	0.0019	0.0000	-1083.5175	
265.9420	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	0.0037	0.0000	-1083.3847	
266.1410	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	0.0000	0.0000	-1083.5175	
266.3420	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0056	0.0000	-1083.5175	
266.5420	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0019	0.0000	-1083.5175	
266.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0028	0.0000	-1082.7209	
266.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0019	0.0000	-1083.5175	
267.1410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1329	0.0000	3.1329	0.0000	-0.0065	0.0000	-1083.1192	
267.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0046	0.0000	-1083.5175	
267.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0046	0.0000	-1083.5175	
267.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.2391	0.0000	3.2391	0.0000	-0.0046	0.0000	-1083.3847	
267.9410	0.0000	71.5332	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	0.0065	0.0000	-1083.3847	
268.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0037	0.0000	-1083.5175	
268.3420	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.2520	0.0000	3.2179	0.0000	3.2179	0.0000	0.0009	0.0000	-1083.5175	
268.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2073	0.0000	3.2073	0.0000	-0.0056	0.0000	-1083.2520	
268.7410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0046	0.0000	-1083.5175	
268.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2073	0.0000	3.2073	0.0000	0.0000	0.0000	-1083.3847	
269.1410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0056	0.0000	-1083.5175	
269.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	0.0046	0.0000	-1083.5175	
269.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0046	0.0000	-1083.5175	
269.7410	0.0000	71.7773	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0037	0.0000	-1083.5175	
269.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0037	0.0000	-1083.5175	
270.1410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0037	0.0000	-1083.5175	
270.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0009	0.0000	-1083.5175	
270.5410	0.0000	72.2656	0.0000	45.4102	0.0000	62.7441	0.0000	83.0078	0.0000	3.2391	0.0000	3.2391	0.0000	-0.0056	0.0000	-1083.5175	
270.7410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2391	0.0000	3.2391	0.0000	0.0028	0.0000	-1083.5175	
270.9410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.2073	0.0000	3.2073	0.0000	-0.0074	0.0000	-1083.5175	
271.1420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0019	0.0000	-1082.9865	
271.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0037	0.0000	-1083.5175	
271.5420	0.0000	71.5332	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0074	0.0000	-1083.5175	
271.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.5195	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0028	0.0000	-1082.7209	
271.9420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	-0.0028	0.0000	-1083.5175	
272.1410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.2604	0.0000	3.2604	0.0000	-0.0037	0.0000	-1083.3847	
272.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	0.0009	0.0000	-1083.5175	
272.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.2498	0.0000	3.2498	0.0000	-0.0056	0.0000	-1083.5175	
272.7410	0.0000	71.5332	0.0000	45.4102	0.0000	62.9883	0.0000	83.0078	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0028	0.0000	-1083.5175	
272.9410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.2604	0.0000	3.2604	0.0000	-0.0065	0.0000	-1083.3847	
273.1420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1648	0.0000	3.1648	0.0000	-0.0028	0.0000	-1083.5175	
273.3410	0.0000	71.5332	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0093	0.0000	-1083.5175	
273.5410	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0046	0.0000	-1083.5175	
273.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.1542	0.0000	3.1542	0.0000	-0.0065	0.0000	-1083.2520	
273.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2073	0.0000	3.2073	0.0000	0.0000	0.0000	-1083.5175	
274.1410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2391	0.0000	3.2391	0.0000	0.0046	0.0000	-1083.5175	
274.3410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	3.1648	0.0000	3.1648	0.0000	0.0009	0.0000	-1083.5175	
274.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0019	0.0000	-1083.3847	
274.7410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0065	0.0000	-1083.5175	
274.9410	0.0000	71.7773	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2073	0.0000	3.2073	0.0000	0.0009	0.0000	-1083.5175	
275.1420	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1860	0.0000	3.1860	0.0000	0.0000	0.0000	-1083.5175	
275.3420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.2710	0.0000	3.2710	0.0000	-0.0037	0.0000	-1083.3847	
275.5410	0.0000	72.2656	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.2391	0.0000	3.2391	0.0000	0.0065	0.0000	-1083.5175	
275.7410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0056	0.0000	-1083.1192	
275.9410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	0.0019	0.0000	-1083.5175	
276.1420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0037	0.0000	-1083.5175	
276.3410	0.0000	71.5332	0.0000	45.4102	0.0000	62.9883	0.0000	83.0078	0.0000	3.2498	0.0000	3.2498	0.0000	0.0000	0.0000	-1083.5175	
276.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.1860	0.0000	3.1860	0.0000	0.0000	0.0000	-1083.5175	
276.7410	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1754	0.0000	3.1754	0.0000	-0.0046	0.0000	-1083.5175	
276.9410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	83.0078	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0037	0.0000	-1083.5175	
277.1420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2498	0.0000	3.2498	0.0000	-0.0056	0.0000	-1083.5175	
277.3420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2285	0.0000	3.2285	0.0000	0.0009	0.0000	-1083.5175	
277.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.7637	0.0000	3.2498	0.0000	3.2498	0.0000	-0.0056	0.0000	-1083.5175	
277.7420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	0.0009	0.0000	-1083.5175	
277.9420	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.2922	0.0000	3.2922	0.0000	0.0028	0.0000	-1083.5175	
278.1410	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.2520	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0019	0.0000	-1083.5175	
278.3410	0.0000	71.5332	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.2498	0.0000	3.2498	0.0000	-0.0028	0.0000	-1083.2520	
278.5410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	3.2604	0.0000	3.2604	0.0000	-0.0056	0.0000	-1083.5175	
278.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	82.7637	0.0000	3.2285	0.0000	3.2285	0.0000	-0.0037	0.0000	-1083.5175	
278.9420	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.1967	0.0000	3.1967	0.0000	-0.0093	0.0000	-1083.3847	
279.1420	0.0000	72.2656	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2498	0.0000	3.2498	0.0000	-0.0009	0.0000	-1083.5175	
279.3410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2604	0.0000	3.2604	0.0000	0.0009	0.0000	-1083.5175	
279.5410	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.2498	0.0000	3.2498	0.0000	-0.0046	0.0000	-1083.1192	
279.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2179	0.0000	3.2179	0.0000	-0.0019	0.0000	-1083.5175	
279.9410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.2922	0.0000	3.2922	0.0000	-0.0084	0.0000	-1083.5175	
280.1410	0.0000	72.0215	0.0000	45.6543	0.0000	63.2324	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	0.0009	0.0000	-1083.5175	
280.3410	0.0000	71.7773	0.0000	45.4102	0.0000	62.7441	0.0000	82.7637	0.0000	3.1967	0.0000	3.1967	0.0000	0.0065	0.0000	-1083.2520	
280.5410	0.0000	71.7773	0.0000	45.6543	0.0000	62.9883	0.0000	83.0078	0.0000	3.2710	0.0000	3.2710	0.0000	-0.0065	0.0000	-1083.5175	
280.7410	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.2922	0.0000	3.2922	0.0000	0.0000	0.0000	-1083.5175	
